SKpersonId_person1,SKpersonId_person2,personStrId_person1,personStrId_person2,sign
skp027356,skp003623,Johann Albert Fabricius^1668^1736^0,Antonio Marco Magliabechi^1633^1714^0,1
skp031889,skp003623,Lodovico Antonio Muratori^1672^1750^0,Antonio Marco Magliabechi^1633^1714^0,1
skp016830,skp003717,Gijsbert Cuper^1644^1716^0,Antonius Schultingh^1659^1734^0,1
skp003717,skp037757,Antonius Schultingh^1659^1734^0,Petrus Burman^1668^1741^0,1
skp005529,skp025079,Bruno van der Dussen^1660^1741^0,Johan van den Bergh^1664^1755^0,1
skp016830,skp006508,Gijsbert Cuper^1644^1716^0,Campegius Vitringa^1693^1723^0,1
skp038661,skp006760,Pieter van der Aa^1659^1733^0,Carolus Andreas Duker^1670^1752^0,1
skp016830,skp006846,Gijsbert Cuper^1644^1716^0,Caspar Abel^1676^1763^0,1
skp008261,skp025637,Claude François Fraguier^0^0^1714,Jean Le Clerc^1657^1736^0,1
skp008645,skp037757,Corn van Schagen^0^0^1706,Petrus Burman^1668^1741^0,1
skp024112,skp009101,Jacobus Perizonius^1651^1715^0,Cornelius van Eck^1662^1732^0,1
skp010001,skp016830,David Martin^1639^1721^0,Gijsbert Cuper^1644^1716^0,1
skp010061,skp037757,David van Hoogstraten^1658^1724^0,Petrus Burman^1668^1741^0,1
skp010076,skp016830,De Ballonffeaux^0^0^1714,Gijsbert Cuper^1644^1716^0,1
skp016830,skp011374,Gijsbert Cuper^1644^1716^0,Eduard van Zurck^1660^1726^0,1
skp037757,skp012121,Petrus Burman^1668^1741^0,Eusebe Renaudot^1646^1720^0,1
skp019539,skp013204,Henrik Brenkman^1681^1736^0,Fr. Hesselius^0^0^1702,1
skp013419,skp016830,Franciscus Blanchinus^0^0^1731,Gijsbert Cuper^1644^1716^0,1
skp025637,skp013653,Jean Le Clerc^1657^1736^0,Frans van Limborch^1679^1765^0,1
skp016830,skp016613,Gijsbert Cuper^1644^1716^0,Gerhardus Jordens^1669^1764^0,1
skp016830,skp019539,Gijsbert Cuper^1644^1716^0,Henrik Brenkman^1681^1736^0,1
skp016830,skp019811,Gijsbert Cuper^1644^1716^0,Hermannus van de Wall^1672^1733^0,1
skp023855,skp016830,Jacob de Wilde^1645^1721^0,Gijsbert Cuper^1644^1716^0,1
skp023912,skp016830,Jacob van den Heuvel^1671^1737^0,Gijsbert Cuper^1644^1716^0,1
skp016830,skp024271,Gijsbert Cuper^1644^1716^0,Jacques Basnage de Beauval^1653^1723^0,1
skp016830,skp025637,Gijsbert Cuper^1644^1716^0,Jean Le Clerc^1657^1736^0,1
skp025722,skp016830,Jean Paul Bignon^1662^1743^0,Gijsbert Cuper^1644^1716^0,1
skp026821,skp016830,Johannes Vignoli^1667^1733^0,Gijsbert Cuper^1644^1716^0,1
skp016830,skp027967,Gijsbert Cuper^1644^1716^0,Johann Jacob Scheuchzer^1672^1733^0,1
skp016830,skp028842,Gijsbert Cuper^1644^1716^0,Johannes Meyer^1651^1725^0,1
skp016830,skp028885,Gijsbert Cuper^1644^1716^0,Johannes Ortwinus Westenberg^1667^1737^0,1
skp016830,skp029086,Gijsbert Cuper^1644^1716^0,Johannes d'Outrein^1662^1722^0,1
skp016830,skp029346,Gijsbert Cuper^1644^1716^0,John Woodward^1665^1728^0,1
skp016830,skp029986,Gijsbert Cuper^1644^1716^0,Justus Fontaninus^1666^1736^0,1
skp016830,skp031088,Gijsbert Cuper^1644^1716^0,L.F. Christyn^0^0^1707,1
skp031889,skp016830,Lodovico Antonio Muratori^1672^1750^0,Gijsbert Cuper^1644^1716^0,1
skp035965,skp016830,Nicolaes Cornelisz. Witsen^1641^1717^0,Gijsbert Cuper^1644^1716^0,1
skp016830,skp035987,Gijsbert Cuper^1644^1716^0,Nicolas Chevalier^1661^1720^0,1
skp016830,skp036476,Gijsbert Cuper^1644^1716^0,Otto Sperling^1634^1715^0,1
skp016830,skp037757,Gijsbert Cuper^1644^1716^0,Petrus Burman^1668^1741^0,1
skp044829,skp016830,William Musgrave^1655^1721^0,Gijsbert Cuper^1644^1716^0,1
skp016830,skp044848,Gijsbert Cuper^1644^1716^0,William Sherard^1659^1728^0,1
skp017277,skp037757,Gothofredus Claramontius^0^0^1714,Petrus Burman^1668^1741^0,1
skp017641,skp025637,Guilielmus Nicholsius^0^0^1708,Jean Le Clerc^1657^1736^0,1
skp019539,skp025637,Henrik Brenkman^1681^1736^0,Jean Le Clerc^1657^1736^0,1
skp019811,skp037757,Hermannus van de Wall^1672^1733^0,Petrus Burman^1668^1741^0,1
skp020843,skp025637,Jean Bouhier^1673^1746^0,Jean Le Clerc^1657^1736^0,1
skp021934,skp037757,J. van Kouwenhove^0^0^1710,Petrus Burman^1668^1741^0,1
skp023696,skp037757,Jacob Hase^0^0^1715,Petrus Burman^1668^1741^0,1
skp028759,skp024024,Johannes Jens^1671^1755^0,Jacobus Gronovius^1645^1716^0,1
skp025385,skp024112,Jean Boivin de Villeneuve^1663^1726^0,Jacobus Perizonius^1651^1715^0,1
skp024112,skp025722,Jacobus Perizonius^1651^1715^0,Jean Paul Bignon^1662^1743^0,1
skp024112,skp028759,Jacobus Perizonius^1651^1715^0,Johannes Jens^1671^1755^0,1
skp037757,skp024112,Petrus Burman^1668^1741^0,Jacobus Perizonius^1651^1715^0,1
skp025385,skp037757,Jean Boivin de Villeneuve^1663^1726^0,Petrus Burman^1668^1741^0,1
skp025722,skp025637,Jean Paul Bignon^1662^1743^0,Jean Le Clerc^1657^1736^0,1
skp025754,skp025637,Jean Pierre de Crousaz^1663^1750^0,Jean Le Clerc^1657^1736^0,1
skp025637,skp027356,Jean Le Clerc^1657^1736^0,Johann Albert Fabricius^1668^1736^0,1
skp029251,skp025637,John Davies^1679^1732^0,Jean Le Clerc^1657^1736^0,1
skp036144,skp025637,Nicolaus Xaverius Valletta^1687^1717^0,Jean Le Clerc^1657^1736^0,1
skp027451,skp037757,Johann Caspar Schröder^1695^1759^0,Petrus Burman^1668^1741^0,1
skp027775,skp037757,Johann Georg von Eckhart^1674^1730^0,Petrus Burman^1668^1741^0,1
skp029983,skp037757,Justus Christophorus Böhmer^0^0^1715,Petrus Burman^1668^1741^0,1
skp039851,skp037757,Richard Bentley^1662^1742^0,Petrus Burman^1668^1741^0,1
skp041135,skp037757,Sebastian Kortholtus^0^0^1712,Petrus Burman^1668^1741^0,1
skp041276,skp037757,Sigebertus Haverkamp^0^0^1734,Petrus Burman^1668^1741^0,1
skp042317,skp037757,Theodorus Hasaeus^1682^1731^0,Petrus Burman^1668^1741^0,1
gap2046,skp003623,Susini Pietro^0^0^1664,Antonio Marco Magliabechi^1633^1714^0,1
gap2033,skp003623,Strozzi Filippo Vincenzo^0^0^1695,Antonio Marco Magliabechi^1633^1714^0,1
gap2135,skp003623,Van Braam Jean^0^0^1705,Antonio Marco Magliabechi^1633^1714^0,1
skp036815,skp005253,Petrus Wesseling^1692^1764^0,Biago Garofalo^1677^1762^0,1
skp026274,skp031486,Joan Frederik Nilant^1680^1750^0,Laurentius Theodorus Gronovius^1648^1724^0,1
skp009301,skp042320,D. Assophius^0^0^0,Theodorus Janssonius van Almeloveen^1657^1712^0,1
skp053537,skp042320,Boddeus^0^1696^0,Theodorus Janssonius van Almeloveen^1657^1712^0,1
skp014770,skp042320,G. Cant^0^0^0,Theodorus Janssonius van Almeloveen^1657^1712^0,1
skp011928,skp042320,Ernestus Wilhelmus Westenberg^0^1712^0,Theodorus Janssonius van Almeloveen^1657^1712^0,1
skp045219,skp042320,_Unidentified_002196^0^0^1697,Theodorus Janssonius van Almeloveen^1657^1712^0,1
skp019725,skp027520,Hermann Conring^1606^1681^0,Johann Christoph Herold^0^0^1680,1
skp024271,skp025637,Jacques Basnage de Beauval^1653^1723^0,Jean Le Clerc^1657^1736^0,1
skp015901,skp045594,Georg Arnold Burger^0^0^1680,_Unidentified_006467^0^0^1680,1
skp024112,skp004590,Jacobus Perizonius^1651^1715^0,Bald. van Offenberg^0^0^1692,1
skp016830,skp013494,Gijsbert Cuper^1644^1716^0,Franciscus Strijcker^0^0^1692,1
skp028970,skp016830,Johannes Scheuckzer^1684^1737^0,Gijsbert Cuper^1644^1716^0,1
skp026678,skp016830,Joh. Bapt. Bussi^0^0^1680,Gijsbert Cuper^1644^1716^0,1
skp002644,skp016830,Aloys Andruccius^0^0^1683,Gijsbert Cuper^1644^1716^0,1
skp016830,skp008617,Gijsbert Cuper^1644^1716^0,Domenico Passionei^1682^1761^0,1
skp005714,skp016830,C. Ancillon^0^0^1683,Gijsbert Cuper^1644^1716^0,1
skp034167,skp016830,Mathurin Veyssière de La Croze^1661^1739^0,Gijsbert Cuper^1644^1716^0,1
skp002925,skp016830,Andringa^0^0^1683,Gijsbert Cuper^1644^1716^0,1
skp016830,skp044429,Gijsbert Cuper^1644^1716^0,Willem Cuper^0^0^1688,1
skp042395,skp016830,Theophile Arbussi^0^1681^0,Gijsbert Cuper^1644^1716^0,1
skp001862,skp024024,Adriaan Beverland^1650^1716^0,Jacobus Gronovius^1645^1716^0,1
skp001862,skp031486,Adriaan Beverland^1650^1716^0,Laurentius Theodorus Gronovius^1648^1724^0,1
skp016830,skp035838,Gijsbert Cuper^1644^1716^0,Nicolaas Cuper^0^0^1699,1
skp016830,skp000026,Gijsbert Cuper^1644^1716^0,"""Eerweerde seer geleerde heer""; kennelijk een predikant^0^0^1700",1
skp016830,skp046662,Gijsbert Cuper^1644^1716^0,_Unidentified_024533^0^0^1695,1
skp020583,skp029972,Isaac Vossius^1618^1689^0,Justre^0^0^1687,1
skp016830,skp046665,Gijsbert Cuper^1644^1716^0,_Unidentified_024551^0^0^1687,1
skp016830,skp046666,Gijsbert Cuper^1644^1716^0,_Unidentified_024553^0^0^1688,1
skp011706,skp000014,Emanuel a Schelstrate^1645^1692^0,"""Consultissime domine""^0^0^1676",1
skp016830,skp046698,Gijsbert Cuper^1644^1716^0,_Unidentified_025539^0^0^1684,1
skp016830,skp046710,Gijsbert Cuper^1644^1716^0,_Unidentified_025709^0^0^1685,1
skp006733,skp016830,Carola Catharina Patina^0^0^1689,Gijsbert Cuper^1644^1716^0,1
skp016830,skp046716,Gijsbert Cuper^1644^1716^0,_Unidentified_025737^0^0^1688,1
skp044603,skp046739,Willem Surenhuisen^1666^1729^0,_Unidentified_026775^0^0^1714,1
skp019539,skp037968,Henrik Brenkman^1681^1736^0,Petrus de Salis^0^0^1749,1
skp032650,skp005529,Luyt^0^0^1721,Bruno van der Dussen^1660^1741^0,1
skp019219,skp031486,Henr. van Wullen^0^0^1695,Laurentius Theodorus Gronovius^1648^1724^0,1
skp017881,skp027356,Hendrik Cannegieter^1691^1770^0,Johann Albert Fabricius^1668^1736^0,1
skp003775,skp020583,Archibaldus Casselleus^0^0^1643,Isaac Vossius^1618^1689^0,1
skp040117,skp020583,Rodolphus Cicestrensis^0^0^1650,Isaac Vossius^1618^1689^0,1
skp007469,skp020583,Charles de Marguetel de Saint-Dénis^0^0^1650,Isaac Vossius^1618^1689^0,1
skp006517,skp025637,Capell^0^0^1696,Jean Le Clerc^1657^1736^0,1
skp016173,skp025637,George Carew^0^0^1696,Jean Le Clerc^1657^1736^0,1
skp025637,skp042117,Jean Le Clerc^1657^1736^0,Th. Alfony^0^0^1696,1
skp025637,skp034562,Jean Le Clerc^1657^1736^0,Messieurs les auteurs duJournal des Savans^0^0^1696,1
skp025637,skp031587,Jean Le Clerc^1657^1736^0,Leeraren en opzieners van den Kerkeraad te Amsterdam^0^0^1696,1
skp025637,skp024112,Jean Le Clerc^1657^1736^0,Jacobus Perizonius^1651^1715^0,1
skp025637,skp047594,Jean Le Clerc^1657^1736^0,_Unidentified_051201^0^0^1696,1
skp019471,skp020583,Henricus Smith^0^0^1657,Isaac Vossius^1618^1689^0,1
skp044603,skp019360,Willem Surenhuisen^1666^1729^0,Henricus Arntzenius^1665^1728^0,1
skp028520,skp025637,Johannes Drieberge^0^0^1696,Jean Le Clerc^1657^1736^0,1
skp011517,skp025637,Eleutheropolitanus^0^0^1696,Jean Le Clerc^1657^1736^0,1
skp006507,skp025637,Campegius Vitringa^1659^1722^0,Jean Le Clerc^1657^1736^0,1
skp020583,skp005404,Isaac Vossius^1618^1689^0,Bouchardus^0^0^1650,1
skp020583,skp005552,Isaac Vossius^1618^1689^0,Buhaldus^0^0^1650,1
skp020583,skp005642,Isaac Vossius^1618^1689^0,Burghius^0^0^1650,1
skp020583,skp038019,Isaac Vossius^1618^1689^0,Ph. Odyck^0^0^1650,1
skp020583,skp021968,Isaac Vossius^1618^1689^0,Johan van Reigersberg^0^0^1611,1
skp020583,skp026679,Isaac Vossius^1618^1689^0,Joh. Bapt. van Steenberghen^0^0^1650,1
skp020583,skp033370,Isaac Vossius^1618^1689^0,Mamelus Diazius Sueyrus^0^0^1650,1
skp020583,skp052037,Isaac Vossius^1618^1689^0,den Ambassadeur^0^0^1650,1
skp020583,skp047787,Isaac Vossius^1618^1689^0,_Unidentified_056507^0^0^1650,1
skp020583,skp047788,Isaac Vossius^1618^1689^0,_Unidentified_056511^0^0^1650,1
skp038400,skp047821,Pierre Bayle^1647^1706^0,_Unidentified_057079^0^0^1704,1
skp036853,skp038400,P. de La Roque^0^0^0,Pierre Bayle^1647^1706^0,1
skp053542,skp025637,Cornelis de Witt^0^1731^0,Jean Le Clerc^1657^1736^0,1
skp015922,skp014122,Georg Caspar Kirchmayer^0^0^1684,Frederik Ruysch^1638^1731^0,1
skp025298,skp025637,Jean Baptiste Ladvocat^0^0^1696,Jean Le Clerc^1657^1736^0,1
skp031350,skp020583,Gul. Lamonius^0^0^1666,Isaac Vossius^1618^1689^0,1
skp013583,skp025637,Franqois Lamy Dom^0^0^1696,Jean Le Clerc^1657^1736^0,1
skp012396,skp025637,F. Maselef^0^0^1696,Jean Le Clerc^1657^1736^0,1
skp035864,skp048452,Nicolaas Heinsius^1620^1681^0,_Unidentified_070069^0^0^0,1
skp035864,skp048453,Nicolaas Heinsius^1620^1681^0,_Unidentified_070115^0^0^0,1
skp035864,skp048454,Nicolaas Heinsius^1620^1681^0,_Unidentified_070117^0^0^0,1
skp035864,skp048455,Nicolaas Heinsius^1620^1681^0,_Unidentified_070121^0^0^0,1
skp035864,skp048456,Nicolaas Heinsius^1620^1681^0,_Unidentified_070125^0^0^0,1
skp035864,skp048457,Nicolaas Heinsius^1620^1681^0,_Unidentified_070127^0^0^0,1
skp035864,skp048458,Nicolaas Heinsius^1620^1681^0,_Unidentified_070131^0^0^0,1
skp035864,skp048459,Nicolaas Heinsius^1620^1681^0,_Unidentified_070135^0^0^0,1
skp035864,skp048462,Nicolaas Heinsius^1620^1681^0,_Unidentified_070141^0^0^0,1
skp035864,skp048463,Nicolaas Heinsius^1620^1681^0,_Unidentified_070143^0^0^0,1
skp035864,skp048464,Nicolaas Heinsius^1620^1681^0,_Unidentified_070145^0^0^0,1
skp035864,skp048465,Nicolaas Heinsius^1620^1681^0,_Unidentified_070147^0^0^0,1
skp035864,skp048466,Nicolaas Heinsius^1620^1681^0,_Unidentified_070149^0^0^0,1
skp035864,skp048467,Nicolaas Heinsius^1620^1681^0,_Unidentified_070151^0^0^0,1
skp035864,skp048468,Nicolaas Heinsius^1620^1681^0,_Unidentified_070153^0^0^0,1
skp035864,skp048470,Nicolaas Heinsius^1620^1681^0,_Unidentified_070157^0^0^0,1
skp028639,skp025230,Johannes Harduin^1646^1729^0,Jean Antoine Huguetan^1647^0^0,1
skp002527,skp038400,Alexandre Laisne de Montaumont^0^0^0,Pierre Bayle^1647^1706^0,1
skp012062,skp049141,Etienne Le Moine^1624^1689^0,_Unidentified_082851^0^0^0,1
skp001918,skp011820,Adriaan Reland^1676^1718^0,Engelbertus van Engelen^1660^1723^0,1
skp032437,skp038500,Ludolph Smids^1649^1720^0,Pierre Huguetan^0^0^1689,1
skp012261,skp049285,Ezechiel Spanheim^1629^1710^0,_Unidentified_085651^0^0^0,1
skp032434,skp035864,Lud. Nonnius^0^0^0,Nicolaas Heinsius^1620^1681^0,1
skp035971,skp035864,Nicolai Crassus^0^0^1650,Nicolaas Heinsius^1620^1681^0,1
skp037934,skp035864,Petrus Touzardus de La Lande^0^0^0,Nicolaas Heinsius^1620^1681^0,1
skp037923,skp035864,Petrus Servius^0^1648^0,Nicolaas Heinsius^1620^1681^0,1
skp006721,skp035864,Carlodi Tommaso Strozzi^0^0^1696,Nicolaas Heinsius^1620^1681^0,1
skp001751,skp035864,Adamus Lucianus a Rotenhano^0^0^0,Nicolaas Heinsius^1620^1681^0,1
skp053529,skp020583,Fabian von Dohna^0^0^1659,Isaac Vossius^1618^1689^0,1
skp012120,skp020583,Euremond^0^0^0,Isaac Vossius^1618^1689^0,1
skp053544,skp020583,Joachim Hopperus^0^0^1638,Isaac Vossius^1618^1689^0,1
skp019576,skp049946,Henry Dodwell^1641^1711^0,_Unidentified_096741^0^0^0,1
skp009676,skp020583,Dan. Marcus^0^0^0,Isaac Vossius^1618^1689^0,1
skp037594,skp020583,Perault^0^0^0,Isaac Vossius^1618^1689^0,1
skp026577,skp026465,Joannes Wilhelmus van Meel^1673^0^0,Joannes Kool^1672^1712^0,1
skp026577,skp027439,Joannes Wilhelmus van Meel^1673^0^0,Johann Burkhard Mencke^1674^1732^0,1
skp042320,skp050117,Theodorus Janssonius van Almeloveen^1657^1712^0,_Unidentified_100899^0^0^1684,1
skp042320,skp009222,Theodorus Janssonius van Almeloveen^1657^1712^0,Curatores Acad. Harderov.Harderwijk^0^0^1684,1
skp024024,skp034142,Jacobus Gronovius^1645^1716^0,Math. Wormius^0^0^0,1
skp035864,skp042242,Nicolaas Heinsius^1620^1681^0,Theod. van Bleiswijck^0^0^1681,1
skp035864,skp050306,Nicolaas Heinsius^1620^1681^0,_Unidentified_104361^0^0^0,1
skp035864,skp044086,Nicolaas Heinsius^1620^1681^0,Wijnand Rutgertius^0^0^1652,1
skp035864,skp015473,Nicolaas Heinsius^1620^1681^0,Antonio Giovanni Vincenzo Salviati^0^0^0,1
skp035864,skp050424,Nicolaas Heinsius^1620^1681^0,_Unidentified_108179^0^0^1659,1
skp001333,skp011724,Abbé Ménard^0^0^1675,Emery Bigot^1626^1689^0,1
skp012370,skp025402,F. Jacob^0^0^0,Jean Chapelain^1595^1674^0,1
skp002397,skp035864,Alex Toussaint Limogin de Saint-Didier^0^0^0,Nicolaas Heinsius^1620^1681^0,1
skp023305,skp024112,J.S. Assemannus^0^0^1752,Jacobus Perizonius^1651^1715^0,1
skp042949,skp032939,Valentin Conrart^1603^1675^0,M. du Moulin^0^0^0,1
skp003226,skp024160,Anselmus à Benthem^0^0^1685,Jacobus Tollius^1633^1696^0,1
skp032432,skp009101,Ludolf Küster^1670^1716^0,Cornelius van Eck^1662^1732^0,1
skp028586,skp026615,Johannes Georgius Graevius^1632^1703^0,Joannis^0^0^1650,1
skp028586,skp004878,Johannes Georgius Graevius^1632^1703^0,Bauldrius^0^0^1650,1
skp028586,skp016337,Johannes Georgius Graevius^1632^1703^0,Georgius Maukenseus^0^0^1650,1
skp028586,skp016318,Johannes Georgius Graevius^1632^1703^0,Georgius Gotofredus Fuchs^0^0^1650,1
skp025402,skp050513,Jean Chapelain^1595^1674^0,_Unidentified_112729^0^0^1650,1
skp025637,skp000156,Jean Le Clerc^1657^1736^0,"""mon tres cher frere""^0^0^1700",1
skp025637,skp037552,Jean Le Clerc^1657^1736^0,Pawlet^0^0^1700,1
skp025637,skp050525,Jean Le Clerc^1657^1736^0,_Unidentified_112945^0^0^1700,1
skp017330,skp030790,Gottfried Wilhelm Leibniz^1646^1716^0,L. Bourguet^0^0^1712,1
skp026485,skp032381,Joannes Maire^0^0^0,Lucas Holstein^1596^1661^0,1
skp013043,skp035864,Fiaminghi^0^0^0,Nicolaas Heinsius^1620^1681^0,1
skp050577,skp035864,_Unidentified_114052^0^0^0,Nicolaas Heinsius^1620^1681^0,1
skp033294,skp042949,Madelaine Scudery^0^0^1688,Valentin Conrart^1603^1675^0,1
skp037198,skp024024,P.R. Vitrarius^0^0^0,Jacobus Gronovius^1645^1716^0,1
skp006777,skp024024,Carolus Ferrari^0^0^0,Jacobus Gronovius^1645^1716^0,1
skp006773,skp024024,Carolus Crucius^0^0^1710,Jacobus Gronovius^1645^1716^0,1
skp020583,skp000143,Isaac Vossius^1618^1689^0,"""Zijne Excellentie""^0^0^1650",1
skp011875,skp037757,Eric Benzelius^1675^1743^0,Petrus Burman^1668^1741^0,1
skp021807,skp037757,J. de Saint Gervais^0^0^0,Petrus Burman^1668^1741^0,1
skp042544,skp037757,Thomas Manningham^0^0^0,Petrus Burman^1668^1741^0,1
skp005091,skp043307,Bernard de Montfaucon^1655^1741^0,Vincent Thuiller^0^0^0,1
skp039392,skp037757,R. de la Preille^0^0^0,Petrus Burman^1668^1741^0,1
skp017625,skp037757,Guil. Stratford^0^0^0,Petrus Burman^1668^1741^0,1
skp003942,skp037757,Arnoldus Drakenborch^1684^1748^0,Petrus Burman^1668^1741^0,1
skp007937,skp037757,Christianus Fridericus Scheurer^0^0^0,Petrus Burman^1668^1741^0,1
skp024024,skp037757,Jacobus Gronovius^1645^1716^0,Petrus Burman^1668^1741^0,1
skp053515,skp037757,Willem Cornelis Ackersdijk^0^0^1688,Petrus Burman^1668^1741^0,1
skp015089,skp037757,G. d Arnaud^0^0^0,Petrus Burman^1668^1741^0,1
skp017708,skp037757,Guillelmus Best^0^0^1720,Petrus Burman^1668^1741^0,1
skp017615,skp037757,Guil. Blancardus^0^0^0,Petrus Burman^1668^1741^0,1
skp017857,skp037757,Herman Boerhaave^1668^1738^0,Petrus Burman^1668^1741^0,1
skp028416,skp037757,Johannes Bouwers^0^0^1705,Petrus Burman^1668^1741^0,1
skp026600,skp037757,Joannes van den Broeck^1648^1739^0,Petrus Burman^1668^1741^0,1
skp037757,skp051023,Petrus Burman^1668^1741^0,_Unidentified_122595^0^0^0,1
skp028530,skp037757,Johannes Ens^1682^1732^0,Petrus Burman^1668^1741^0,1
skp000428,skp037757,A. Huydecoper^0^0^1720,Petrus Burman^1668^1741^0,1
skp042041,skp037757,T.A. Lampen^0^0^0,Petrus Burman^1668^1741^0,1
skp022518,skp037757,J.E. ab Egmond a Nyenburgh^0^0^0,Petrus Burman^1668^1741^0,1
skp001918,skp037757,Adriaan Reland^1676^1718^0,Petrus Burman^1668^1741^0,1
skp021658,skp037757,J. Voorda^0^0^0,Petrus Burman^1668^1741^0,1
skp003898,skp037757,Arnold Heinrich Westerhoff^1677^1738^0,Petrus Burman^1668^1741^0,1
skp042355,skp037757,Theodorus Wijnhusius^0^0^1697,Petrus Burman^1668^1741^0,1
skp035864,skp010907,Nicolaas Heinsius^1620^1681^0,Dux Braccianus^0^0^0,1
skp035864,skp031598,Nicolaas Heinsius^1620^1681^0,Legatus gallicus^0^0^0,1
skp053527,skp037757,Nicholaus Antonius Bynaeus^0^1716^0,Petrus Burman^1668^1741^0,1
mop1854,skp024024,Rilli Jacopo^0^0^1699,Jacobus Gronovius^1645^1716^0,-1
ndg7335827,skp003623,Nati Pietro^0^0^1675,Antonio Marco Magliabechi^1633^1714^0,-1
ndg7335827,skp024024,Nati Pietro^0^0^1675,Jacobus Gronovius^1645^1716^0,-1
mop2221,ndg262904,Zanetti Nicola^0^0^1704,Capponi Ferrante^1611^1689^0,-1
mop1526,mop2221,Moneglia Giovanni Andrea^1625^1700^0,Zanetti Nicola^0^0^1704,-1
mop2221,mop1815,Zanetti Nicola^0^0^1704,Redi Francesco^1626^1697^0,-1
mop2163,skp024024,Viali Felice^0^0^1678,Jacobus Gronovius^1645^1716^0,-1
mop2009,mop1333,Sparaviero Francesco^0^0^1678,Macedo Francesco^1596^1681^0,-1
mop2026,mop0261,Steensen Nicolaus^1638^1686^0,Benvenuti Bernardo^0^0^1667,-1
mop2163,mop1526,Viali Felice^0^0^1678,Moneglia Giovanni Andrea^1625^1700^0,-1
mop0846,skp011835,Fabri Onorato^0^0^1676,Enrico Noris^1631^1704^0,-1
ndg7535534,skp003623,Ceffini Bencivenni^0^0^1675,Antonio Marco Magliabechi^1633^1714^0,-1
mop1854,skp004230,Rilli Jacopo^0^0^1699,Augustinus Coltellini^1613^1693^0,-1
mop0448,skp003755,Canale Giovanni^0^0^1683,Apollonio Bassetti^1631^1699^0,-1
mop1229,ndg262904,La Fontaine Abraham de^0^0^1676,Capponi Ferrante^1611^1689^0,-1
mop1599,mop1526,Nomi Federico^0^0^1692,Moneglia Giovanni Andrea^1625^1700^0,-1
skp016830,skp024024,Gijsbert Cuper^1644^1716^0,Jacobus Gronovius^1645^1716^0,-1
ndg878874,skp003623,Vangelisti Vincenzo^0^0^1685,Antonio Marco Magliabechi^1633^1714^0,-1
ndg878874,skp016959,Vangelisti Vincenzo^0^0^1685,Giovanni Cinelli Calvolli^1625^1706^0,-1
skp039717,mop0647,Reinier Leers^1654^1714^0,Coronelli Vincenzo Maria^1650^1718^0,-1
mop0763,skp024160,Desbordes Henry^0^0^1689,Jacobus Tollius^1633^1696^0,-1
skp003774,skp003623,Archibald Pitcairne^0^0^1713,Antonio Marco Magliabechi^1633^1714^0,-1
mop0241,skp003774,Bellini Lorenzo^1643^1704^0,Archibald Pitcairne^0^0^1713,-1
skp032432,skp024024,Ludolphus Kuster^1670^1716^0,Jacobus Gronovius^1645^1716^0,-1
skp024024,mop0664,Jacobus Gronovius^1645^1716^0,Cosson Abraham^0^0^1701,-1
