SKpersonId_person1,SKpersonId_person2,personStrId_person1,personStrId_person2,sign
skp017881,skp027356,Hendrik Cannegieter^1691^1770^0,Johann Albert Fabricius^1668^1736^0,1
skp025637,skp024112,Jean Le Clerc^1657^1736^0,Jacobus Perizonius^1651^1715^0,1
skp044603,skp019360,Willem Surenhuisen^1666^1729^0,Henricus Arntzenius^1665^1728^0,1
skp006507,skp025637,Campegius Vitringa^1659^1722^0,Jean Le Clerc^1657^1736^0,1
skp001918,skp011820,Adriaan Reland^1676^1718^0,Engelbertus van Engelen^1660^1723^0,1
skp032432,skp009101,Ludolf Küster^1670^1716^0,Cornelius van Eck^1662^1732^0,1
skp011875,skp037757,Eric Benzelius^1675^1743^0,Petrus Burman^1668^1741^0,1
skp003942,skp037757,Arnoldus Drakenborch^1684^1748^0,Petrus Burman^1668^1741^0,1
skp024024,skp037757,Jacobus Gronovius^1645^1716^0,Petrus Burman^1668^1741^0,1
skp017857,skp037757,Herman Boerhaave^1668^1738^0,Petrus Burman^1668^1741^0,1
skp026600,skp037757,Joannes van den Broeck^1648^1739^0,Petrus Burman^1668^1741^0,1
skp028530,skp037757,Johannes Ens^1682^1732^0,Petrus Burman^1668^1741^0,1
skp001918,skp037757,Adriaan Reland^1676^1718^0,Petrus Burman^1668^1741^0,1
skp003898,skp037757,Arnold Heinrich Westerhoff^1677^1738^0,Petrus Burman^1668^1741^0,1
skp016830,skp024024,Gijsbert Cuper^1644^1716^0,Jacobus Gronovius^1645^1716^0,-1
skp032432,skp024024,Ludolphus Kuster^1670^1716^0,Jacobus Gronovius^1645^1716^0,-1
